-0.0166667,0
0,0
0.0166667,0
0.0333333,0
0.05,0
0.0666667,0
0.0833333,0
0.1,0
0.116667,0
0.133333,0
0.15,0
0.166667,0
0.183333,0
0.2,0
0.216667,0
0.233333,0
0.25,0
0.266667,0
0.283333,0
0.3,0
0.316667,0
0.333333,0
0.35,0
0.366667,0
0.383333,0
0.4,0
0.416667,0
0.433333,0
0.45,0
0.466667,0
0.483333,0
0.5,0
0.516667,0
0.533333,0
0.55,0
0.566666,0
0.583333,0
0.6,0
0.616666,0
0.633333,0
0.65,0
0.666666,0
0.683333,0
0.7,0
0.716666,0
0.733333,0
0.75,0
0.766666,0
0.783333,0
0.8,0
0.816666,0
0.833333,0
0.85,0
0.866666,0
0.883333,0
0.899999,0
0.916666,0
0.933333,0
0.949999,0
0.966666,0
0.983333,0
0.999999,0
0.999999,0
1.01667,-1.50E-06
1.03333,-9.65E-06
1.05,-2.29E-05
1.06667,-4.11E-05
1.08333,-6.44E-05
1.1,-9.24E-05
1.11667,-0.000124977
1.13333,-0.00016189
1.15,-0.000202893
1.16667,-0.000247727
1.18333,-0.000296115
1.2,-0.000347775
1.21667,-0.000402415
1.23333,-0.000459741
1.25,-0.00051946
1.26667,-0.000581281
1.28333,-0.000644921
1.3,-0.000710105
1.31667,-0.000776567
1.33333,-0.000844061
1.35,-0.000912352
1.36667,-0.000981227
1.38333,-0.00105049
1.4,-0.00111998
1.41667,-0.00118953
1.43333,-0.00125903
1.45,-0.00132837
1.46667,-0.00139747
1.48333,-0.00146629
1.5,-0.00153479
1.51667,-0.00160297
1.53333,-0.00167085
1.55,-0.00173846
1.56667,-0.00180585
1.58333,-0.00187311
1.6,-0.00194031
1.61667,-0.00200756
1.63333,-0.00207497
1.65,-0.00214265
1.66667,-0.00221072
1.68333,-0.00227931
1.7,-0.00234855
1.71667,-0.00241855
1.73333,-0.00248943
1.75,-0.00256129
1.76667,-0.00263391
1.78333,-0.00270405
1.8,-0.00277195
1.81667,-0.00283774
1.83333,-0.00290156
1.85,-0.00296357
1.86667,-0.0030239
1.88333,-0.00308272
1.9,-0.00314017
1.91667,-0.0031964
1.93333,-0.00325153
1.95,-0.00330571
1.96667,-0.00335905
1.98333,-0.00341166
2,-0.00346364
2.01667,-0.00351508
2.03333,-0.00356607
2.05,-0.00361665
2.06667,-0.00366689
2.08333,-0.00371683
2.1,-0.00376649
2.11667,-0.00381591
2.13333,-0.00386509
2.15,-0.00391403
2.16667,-0.00396274
2.18333,-0.00401121
2.2,-0.00405942
2.21667,-0.00410737
2.23333,-0.00415503
2.25,-0.00420238
2.26667,-0.00424943
2.28334,-0.00429615
2.3,-0.00434253
2.31667,-0.00438858
2.33334,-0.00443429
2.35,-0.00447968
2.36667,-0.00452476
2.38334,-0.00456957
2.4,-0.00461412
2.41667,-0.00465847
2.43334,-0.00470266
2.45,-0.00474676
2.46667,-0.00479082
2.48334,-0.00483494
2.50001,-0.00487918
2.51667,-0.00492365
2.53334,-0.00496842
2.55001,-0.00501361
2.56667,-0.00505932
2.58334,-0.00510566
2.60001,-0.00515274
2.61667,-0.00520066
2.63334,-0.00524954
2.65001,-0.00529948
2.66667,-0.0053506
2.68334,-0.005403
2.70001,-0.00545676
2.71667,-0.005512
2.73334,-0.00556878
2.75001,-0.0056272
2.76668,-0.00568731
2.78334,-0.00574918
2.80001,-0.00581285
2.81668,-0.00587837
2.83334,-0.00594575
2.85001,-0.00601503
2.86668,-0.0060862
2.88334,-0.00615926
2.90001,-0.00623418
2.91668,-0.00631094
2.93334,-0.00638949
2.95001,-0.00646978
2.96668,-0.00655175
2.98334,-0.00663531
3.00001,-0.00672039
3.01668,-0.00680688
3.03335,-0.00689469
3.05001,-0.00698369
3.06668,-0.00707377
3.08335,-0.0071648
3.10001,-0.00725664
3.11668,-0.00734916
3.13335,-0.00744222
3.15001,-0.00753566
3.16668,-0.00762933
3.18335,-0.00772309
3.20001,-0.00781678
3.21668,-0.00791025
3.23335,-0.00800333
3.25002,-0.0080959
3.26668,-0.00818778
3.28335,-0.00827885
3.30002,-0.00836895
3.31668,-0.00845796
3.33335,-0.00854573
3.35002,-0.00863214
3.36668,-0.00871707
3.38335,-0.00880042
3.40002,-0.00888207
3.41668,-0.00896192
3.43335,-0.00903989
3.45002,-0.0091159
3.46668,-0.00918987
3.48335,-0.00926173
3.50002,-0.00933145
3.51669,-0.00939896
3.53335,-0.00946423
3.55002,-0.00952724
3.56669,-0.00958796
3.58335,-0.00964638
3.60002,-0.00970251
3.61669,-0.00975634
3.63335,-0.0098079
3.65002,-0.00985719
3.66669,-0.00990426
3.68335,-0.00994914
3.70002,-0.00999187
3.71669,-0.0100325
3.73335,-0.0100711
3.75002,-0.0101077
3.76669,-0.0101424
3.78336,-0.0101752
3.80002,-0.0102063
3.81669,-0.0102357
3.83336,-0.0102635
3.85002,-0.0102898
3.86669,-0.0103147
3.88336,-0.0103383
3.90002,-0.0103606
3.91669,-0.0103819
3.93336,-0.0104023
3.95002,-0.0104217
3.96669,-0.0104404
3.98336,-0.0104585
4.00002,-0.010476
4.01669,-0.0104932
4.03336,-0.0105101
4.05002,-0.0105269
4.06669,-0.0105437
4.08336,-0.0105607
4.10002,-0.0105779
4.11669,-0.0105955
4.13336,-0.0106136
4.15002,-0.0106324
4.16669,-0.0106519
4.18336,-0.0106723
4.20002,-0.0106938
4.21669,-0.0107164
4.23335,-0.0107403
4.25002,-0.0107655
4.26669,-0.0107921
4.28335,-0.0108204
4.30002,-0.0108503
4.31669,-0.0108819
4.33335,-0.0109153
4.35002,-0.0109507
4.36669,-0.0109879
4.38335,-0.0110272
4.40002,-0.0110685
4.41669,-0.0111119
4.43335,-0.0111574
4.45002,-0.011205
4.46668,-0.0112548
4.48335,-0.0113067
4.50002,-0.0113607
4.51668,-0.0114168
4.53335,-0.0114751
4.55002,-0.0115353
4.56668,-0.0115976
4.58335,-0.0116618
4.60002,-0.011728
4.61668,-0.0117959
4.63335,-0.0118657
4.65001,-0.0119371
4.66668,-0.0120101
4.68335,-0.0120846
4.70001,-0.0121605
4.71668,-0.0122377
4.73335,-0.0123162
4.75001,-0.0123957
4.76668,-0.0124762
4.78335,-0.0125576
4.80001,-0.0126397
4.81668,-0.0127225
4.83335,-0.0128057
4.85001,-0.0128893
4.86668,-0.0129732
4.88334,-0.0130572
4.90001,-0.0131411
4.91668,-0.013225
4.93334,-0.0133085
4.95001,-0.0133916
4.96668,-0.0134742
4.98334,-0.0135561
5.00001,-0.0136371
5.01668,-0.0137172
5.03334,-0.0137963
5.05001,-0.0138741
5.06668,-0.0139505
5.08334,-0.0140255
5.10001,-0.0140989
5.11667,-0.0141705
5.13334,-0.0142403
5.15001,-0.0143081
5.16667,-0.0143738
5.18334,-0.0144374
5.20001,-0.0144986
5.21667,-0.0145574
5.23334,-0.0146136
5.25001,-0.0146673
5.26667,-0.0147183
5.28334,-0.0147665
5.3,-0.0148118
5.31667,-0.0148543
5.33334,-0.0148938
5.35,-0.0149303
5.36667,-0.0149637
5.38334,-0.0149941
5.4,-0.0150214
5.41667,-0.0150456
5.43334,-0.0150667
5.45,-0.0150848
5.46667,-0.0150998
5.48334,-0.0151118
5.5,-0.0151209
5.51667,-0.0151271
5.53333,-0.0151305
5.55,-0.0151312
5.56667,-0.0151294
5.58333,-0.0151251
5.6,-0.0151185
5.61667,-0.0151098
5.63333,-0.015099
5.65,-0.0150865
5.66667,-0.0150723
5.68333,-0.0150566
5.7,-0.0150397
5.71667,-0.0150218
5.73333,-0.015003
5.75,-0.0149836
5.76666,-0.0149639
5.78333,-0.014944
5.8,-0.0149241
5.81666,-0.0149046
5.83333,-0.0148856
5.85,-0.0148673
5.86666,-0.01485
5.88333,-0.014834
5.9,-0.0148193
5.91666,-0.0148062
5.93333,-0.014795
5.95,-0.0147858
5.96666,-0.0147787
5.98333,-0.0147741
5.99999,-0.0147719
6.01666,-0.0147724
6.03333,-0.0147758
6.04999,-0.014782
6.06666,-0.0147913
6.08333,-0.0148037
6.09999,-0.0148193
6.11666,-0.0148382
6.13333,-0.0148604
6.14999,-0.0148859
6.16666,-0.0149148
6.18332,-0.0149471
6.19999,-0.0149827
6.21666,-0.0150216
6.23332,-0.0150638
6.24999,-0.0151092
6.26666,-0.0151578
6.28332,-0.0152095
6.29999,-0.0152642
6.31666,-0.0153217
6.33332,-0.0153821
6.34999,-0.015445
6.36666,-0.0155106
6.38332,-0.0155785
6.39999,-0.0156487
6.41665,-0.0157211
6.43332,-0.0157954
6.44999,-0.0158715
6.46665,-0.0159493
6.48332,-0.0160287
6.49999,-0.0161094
6.51665,-0.0161913
6.53332,-0.0162742
6.54999,-0.0163581
6.56665,-0.0164426
6.58332,-0.0165277
6.59999,-0.0166133
6.61665,-0.0166991
6.63332,-0.016785
6.64998,-0.0168708
6.66665,-0.0169565
6.68332,-0.0170418
6.69998,-0.0171266
6.71665,-0.0172108
6.73332,-0.0172941
6.74998,-0.0173766
6.76665,-0.017458
6.78332,-0.0175381
6.79998,-0.0176169
6.81665,-0.0176943
6.83331,-0.01777
6.84998,-0.0178439
6.86665,-0.017916
6.88331,-0.017986
6.89998,-0.0180539
6.91665,-0.0181195
6.93331,-0.0181827
6.94998,-0.0182434
6.96665,-0.0183014
6.98331,-0.0183567
6.99998,-0.0184091
7.01665,-0.0184585
7.03331,-0.0185049
7.04998,-0.0185481
7.06664,-0.0185881
7.08331,-0.0186247
7.09998,-0.0186579
7.11664,-0.0186877
7.13331,-0.018714
7.14998,-0.0187367
7.16664,-0.0187558
7.18331,-0.0187713
7.19998,-0.0187833
7.21664,-0.0187916
7.23331,-0.0187964
7.24998,-0.0187977
7.26664,-0.0187955
7.28331,-0.0187899
7.29997,-0.018781
7.31664,-0.0187689
7.33331,-0.0187537
7.34997,-0.0187356
7.36664,-0.0187146
7.38331,-0.0186911
7.39997,-0.018665
7.41664,-0.0186367
7.43331,-0.0186063
7.44997,-0.0185741
7.46664,-0.0185403
7.4833,-0.0185052
7.49997,-0.0184689
7.51664,-0.0184318
7.5333,-0.0183942
7.54997,-0.0183563
7.56664,-0.0183183
7.5833,-0.0182807
7.59997,-0.0182436
7.61664,-0.0182074
7.6333,-0.0181724
7.64997,-0.0181388
7.66664,-0.018107
7.6833,-0.0180771
7.69997,-0.0180495
7.71663,-0.0180245
7.7333,-0.0180022
7.74997,-0.017983
7.76663,-0.0179669
7.7833,-0.0179543
7.79997,-0.0179454
7.81663,-0.0179402
7.8333,-0.017939
7.84997,-0.0179419
7.86663,-0.017949
7.8833,-0.0179603
7.89997,-0.0179761
7.91663,-0.0179962
7.9333,-0.0180208
7.94996,-0.0180499
7.96663,-0.0180834
7.9833,-0.0181213
7.99996,-0.0181635
8.01663,-0.0182101
8.0333,-0.0182608
8.04996,-0.0183156
8.06663,-0.0183744
8.0833,-0.0184371
8.09996,-0.0185033
8.11663,-0.0185731
8.1333,-0.0186462
8.14996,-0.0187225
8.16663,-0.0188017
8.18329,-0.0188836
8.19996,-0.018968
8.21663,-0.0190547
8.23329,-0.0191436
8.24996,-0.0192342
8.26663,-0.0193266
8.28329,-0.0194203
8.29996,-0.0195152
8.31663,-0.0196111
8.33329,-0.0197077
8.34996,-0.0198048
8.36662,-0.0199022
8.38329,-0.0199998
8.39996,-0.0200971
8.41662,-0.0201942
8.43329,-0.0202907
8.44996,-0.0203865
8.46662,-0.0204813
8.48329,-0.020575
8.49996,-0.0206675
8.51662,-0.0207584
8.53329,-0.0208477
8.54996,-0.0209352
8.56662,-0.0210207
8.58329,-0.0211041
8.59995,-0.0211851
8.61662,-0.0212638
8.63329,-0.0213397
8.64995,-0.021413
8.66662,-0.0214834
8.68329,-0.0215508
8.69995,-0.021615
8.71662,-0.0216759
8.73329,-0.0217335
8.74995,-0.0217875
8.76662,-0.0218379
8.78329,-0.0218846
8.79995,-0.0219275
8.81662,-0.0219665
8.83328,-0.0220015
8.84995,-0.0220324
8.86662,-0.0220592
8.88328,-0.0220818
8.89995,-0.0221002
8.91662,-0.0221143
8.93328,-0.0221242
8.94995,-0.0221297
8.96662,-0.022131
8.98328,-0.022128
8.99995,-0.0221207
9.01661,-0.0221093
9.03328,-0.0220938
9.04995,-0.0220743
9.06661,-0.0220508
9.08328,-0.0220235
9.09995,-0.0219926
9.11661,-0.0219581
9.13328,-0.0219203
9.14995,-0.0218793
9.16661,-0.0218354
9.18328,-0.0217888
9.19995,-0.0217397
9.21661,-0.0216884
9.23328,-0.0216351
9.24994,-0.0215802
9.26661,-0.0215239
9.28328,-0.0214666
9.29994,-0.0214086
9.31661,-0.0213502
9.33328,-0.0212917
9.34994,-0.0212336
9.36661,-0.021176
9.38328,-0.0211195
9.39994,-0.0210644
9.41661,-0.0210109
9.43328,-0.0209595
9.44994,-0.0209105
9.46661,-0.0208642
9.48327,-0.020821
9.49994,-0.0207811
9.51661,-0.0207449
9.53327,-0.0207126
9.54994,-0.0206846
9.56661,-0.020661
9.58327,-0.0206421
9.59994,-0.020628
9.61661,-0.020619
9.63327,-0.0206153
9.64994,-0.0206169
9.6666,-0.0206239
9.68327,-0.0206365
9.69994,-0.0206546
9.7166,-0.0206784
9.73327,-0.0207077
9.74994,-0.0207426
9.7666,-0.020783
9.78327,-0.0208289
9.79994,-0.02088
9.8166,-0.0209364
9.83327,-0.0209978
9.84994,-0.0210641
9.8666,-0.021135
9.88327,-0.0212105
9.89993,-0.0212902
9.9166,-0.0213739
9.93327,-0.0214613
9.94993,-0.0215523
9.9666,-0.0216464
9.98327,-0.0217436
9.99993,-0.0218433
10.0166,-0.0219455
10.0333,-0.0220497
10.0499,-0.0221557
10.0666,-0.0222633
10.0833,-0.022372
10.0999,-0.0224816
10.1166,-0.0225919
10.1333,-0.0227025
10.1499,-0.0228132
10.1666,-0.0229236
10.1833,-0.0230336
10.1999,-0.0231428
10.2166,-0.0232511
10.2333,-0.0233582
10.2499,-0.0234637
10.2666,-0.0235676
10.2833,-0.0236695
10.2999,-0.0237693
10.3166,-0.0238667
10.3333,-0.0239616
10.3499,-0.0240538
10.3666,-0.024143
10.3833,-0.0242291
10.3999,-0.0243119
10.4166,-0.0243913
10.4333,-0.024467
10.4499,-0.024539
10.4666,-0.0246071
10.4833,-0.0246711
10.4999,-0.0247309
10.5166,-0.0247865
10.5333,-0.0248376
10.5499,-0.0248842
10.5666,-0.0249261
10.5833,-0.0249633
10.5999,-0.0249957
10.6166,-0.0250232
10.6333,-0.0250457
10.6499,-0.0250632
10.6666,-0.0250757
10.6833,-0.025083
10.6999,-0.0250852
10.7166,-0.0250823
10.7333,-0.0250743
10.7499,-0.0250612
10.7666,-0.0250431
10.7833,-0.0250199
10.7999,-0.0249919
10.8166,-0.024959
10.8333,-0.0249214
10.8499,-0.0248793
10.8666,-0.0248327
10.8833,-0.0247818
10.8999,-0.0247269
10.9166,-0.0246681
10.9333,-0.0246057
10.9499,-0.0245399
10.9666,-0.024471
10.9833,-0.0243993
10.9999,-0.0243251
11.0166,-0.0242487
11.0333,-0.0241705
11.0499,-0.0240909
11.0666,-0.0240101
11.0833,-0.0239287
11.0999,-0.0238469
11.1166,-0.0237652
11.1332,-0.0236841
11.1499,-0.0236038
11.1666,-0.0235249
11.1832,-0.0234478
11.1999,-0.0233729
11.2166,-0.0233006
11.2332,-0.0232313
11.2499,-0.0231654
11.2666,-0.0231034
11.2832,-0.0230455
11.2999,-0.0229922
11.3166,-0.0229438
11.3332,-0.0229006
11.3499,-0.0228629
11.3666,-0.022831
11.3832,-0.0228052
11.3999,-0.0227856
11.4166,-0.0227724
11.4332,-0.0227658
11.4499,-0.022766
11.4666,-0.022773
11.4832,-0.0227868
11.4999,-0.0228075
11.5166,-0.0228352
11.5332,-0.0228696
11.5499,-0.0229109
11.5666,-0.0229588
11.5832,-0.0230133
11.5999,-0.0230741
11.6166,-0.0231411
11.6332,-0.023214
11.6499,-0.0232927
11.6666,-0.0233769
11.6832,-0.0234662
11.6999,-0.0235604
11.7166,-0.0236592
11.7332,-0.0237622
11.7499,-0.0238691
11.7666,-0.0239795
11.7832,-0.0240932
11.7999,-0.0242096
11.8166,-0.0243285
11.8332,-0.0244495
11.8499,-0.0245723
11.8666,-0.0246964
11.8832,-0.0248215
11.8999,-0.0249472
11.9166,-0.0250733
11.9332,-0.0251993
11.9499,-0.0253249
11.9666,-0.0254498
11.9832,-0.0255736
11.9999,-0.0256961
12.0166,-0.025817
12.0332,-0.0259359
12.0499,-0.0260526
12.0666,-0.0261668
12.0832,-0.0262783
12.0999,-0.0263868
12.1166,-0.0264921
12.1332,-0.0265939
12.1499,-0.026692
12.1666,-0.0267862
12.1832,-0.0268764
12.1999,-0.0269623
12.2166,-0.0270438
12.2332,-0.0271206
12.2499,-0.0271926
12.2666,-0.0272597
12.2832,-0.0273218
12.2999,-0.0273786
12.3166,-0.0274301
12.3332,-0.0274761
12.3499,-0.0275165
12.3666,-0.0275512
12.3832,-0.0275802
12.3999,-0.0276034
12.4166,-0.0276206
12.4332,-0.0276319
12.4499,-0.0276372
12.4666,-0.0276365
12.4832,-0.0276297
12.4999,-0.0276168
12.5166,-0.0275979
12.5332,-0.027573
12.5499,-0.0275421
12.5666,-0.0275053
12.5832,-0.0274626
12.5999,-0.0274143
12.6166,-0.0273603
12.6332,-0.0273009
12.6499,-0.0272363
12.6666,-0.0271665
12.6832,-0.0270919
12.6999,-0.0270127
12.7166,-0.0269291
12.7332,-0.0268414
12.7499,-0.02675
12.7666,-0.0266551
12.7832,-0.0265571
12.7999,-0.0264564
12.8166,-0.0263533
12.8332,-0.0262484
12.8499,-0.026142
12.8666,-0.0260345
12.8832,-0.0259265
12.8999,-0.0258184
12.9166,-0.0257107
12.9332,-0.0256039
12.9499,-0.0254985
12.9666,-0.025395
12.9832,-0.0252939
12.9999,-0.0251958
13.0166,-0.025101
13.0332,-0.0250102
13.0499,-0.0249237
13.0666,-0.0248421
13.0832,-0.0247658
13.0999,-0.0246952
13.1166,-0.0246308
13.1332,-0.0245729
13.1499,-0.0245218
13.1666,-0.0244779
13.1832,-0.0244415
13.1999,-0.0244128
13.2166,-0.024392
13.2332,-0.0243793
13.2499,-0.0243749
13.2666,-0.0243788
13.2832,-0.024391
13.2999,-0.0244117
13.3165,-0.0244407
13.3332,-0.024478
13.3499,-0.0245235
13.3665,-0.0245771
13.3832,-0.0246386
13.3999,-0.0247076
13.4165,-0.0247841
13.4332,-0.0248677
13.4499,-0.0249581
13.4665,-0.025055
13.4832,-0.025158
13.4999,-0.0252667
13.5165,-0.0253807
13.5332,-0.0254997
13.5499,-0.0256232
13.5665,-0.0257507
13.5832,-0.0258819
13.5999,-0.0260163
13.6165,-0.0261534
13.6332,-0.0262927
13.6499,-0.026434
13.6665,-0.0265766
13.6832,-0.0267201
13.6999,-0.0268642
13.7165,-0.0270084
13.7332,-0.0271524
13.7499,-0.0272956
13.7665,-0.0274376
13.7832,-0.0275783
13.7999,-0.027717
13.8165,-0.0278536
13.8332,-0.0279877
13.8499,-0.0281189
13.8665,-0.0282469
13.8832,-0.0283715
13.8999,-0.0284923
13.9165,-0.0286091
13.9332,-0.0287216
13.9499,-0.0288295
13.9665,-0.0289327
13.9832,-0.0290309
13.9999,-0.0291239
14.0165,-0.0292115
14.0332,-0.0292935
14.0499,-0.0293698
14.0665,-0.0294401
14.0832,-0.0295043
14.0999,-0.0295624
14.1165,-0.029614
14.1332,-0.0296592
14.1499,-0.0296978
14.1665,-0.0297297
14.1832,-0.0297547
14.1999,-0.0297729
14.2165,-0.0297842
14.2332,-0.0297884
14.2499,-0.0297856
14.2665,-0.0297757
14.2832,-0.0297587
14.2999,-0.0297346
14.3165,-0.0297034
14.3332,-0.0296651
14.3499,-0.0296199
14.3665,-0.0295677
14.3832,-0.0295086
14.3999,-0.0294429
14.4165,-0.0293705
14.4332,-0.0292917
14.4499,-0.0292067
14.4665,-0.0291157
14.4832,-0.0290189
14.4999,-0.0289166
14.5165,-0.028809
14.5332,-0.0286966
14.5499,-0.0285796
14.5665,-0.0284585
14.5832,-0.0283336
14.5999,-0.0282053
14.6165,-0.0280741
14.6332,-0.0279406
14.6499,-0.0278051
14.6665,-0.0276682
14.6832,-0.0275305
14.6999,-0.0273925
14.7165,-0.0272547
14.7332,-0.0271179
14.7499,-0.0269825
14.7665,-0.0268491
14.7832,-0.0267184
14.7999,-0.026591
14.8165,-0.0264675
14.8332,-0.0263484
14.8499,-0.0262344
14.8665,-0.026126
14.8832,-0.0260238
14.8999,-0.0259282
14.9165,-0.0258399
14.9332,-0.0257593
14.9499,-0.0256868
14.9665,-0.0256228
14.9832,-0.0255677
14.9999,-0.0255219
15.0165,-0.0254855
15.0332,-0.0254589
15.0499,-0.0254422
15.0665,-0.0254356
15.0832,-0.0254391
15.0999,-0.0254528
15.1165,-0.0254766
15.1332,-0.0255105
15.1499,-0.0255543
15.1665,-0.0256079
